Codigo Geografico;REGION;PROVINCIA;DISTRITO;Cobertura Estudiantes;Medida Promedio Comprension Lectora;Medida Promedio Matematica;Lect_Previo al Inicio;Lect_En inicio;Lect_En proceso;Lect_Satisfactorio;Mat_Previo al Inicio;Mat_En inicio;Mat_En proceso;Mat_Satisfactorio
160706;LORETO;DATEM DEL MARAÑÓN;ANDOAS;70.0;;;;;;;;;;
160801;LORETO;PUTUMAYO;PUTUMAYO;88.5;409.0;352.0;14.3;62.3;22.1;1.3;57.1;29.9;13.0;0.0
160802;LORETO;PUTUMAYO;ROSA PANDURO;77.8;;;;;;;;;;
160803;LORETO;PUTUMAYO;TENIENTE MANUEL CLAVERO;64.3;;;;;;;;;;
160804;LORETO;PUTUMAYO;YAGUAS;83.3;419.0;368.0;7.7;57.0;31.5;3.9;44.2;32.6;19.3;3.9
170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;94.7;469.0;441.0;3.8;33.8;40.4;22.1;18.4;24.6;37.7;19.3
170102;MADRE DE DIOS;TAMBOPATA;INAMBARI;89.0;461.0;438.0;4.9;35.8;42.6;16.7;18.8;25.9;40.5;14.9
170103;MADRE DE DIOS;TAMBOPATA;LAS PIEDRAS;93.9;446.0;414.0;7.4;42.7;38.2;11.6;23.1;29.7;39.1;8.1
170104;MADRE DE DIOS;TAMBOPATA;LABERINTO;95.1;439.0;416.0;6.7;46.9;36.9;9.5;25.7;25.2;38.5;10.7
170201;MADRE DE DIOS;MANU;MANU;96.4;437.0;398.0;12.9;41.7;32.4;13.1;37.8;24.1;25.0;13.1
170203;MADRE DE DIOS;MANU;MADRE DE DIOS;95.8;465.0;449.0;6.3;34.0;39.2;20.6;16.7;22.8;38.8;21.7
170204;MADRE DE DIOS;MANU;HUEPETUHE;97.4;478.0;467.0;1.9;28.4;48.4;21.2;13.3;22.1;38.8;25.8
170301;MADRE DE DIOS;TAHUAMANU;IÑAPARI;98.1;419.0;369.0;15.3;48.0;25.2;11.5;57.7;11.6;23.0;7.8
170302;MADRE DE DIOS;TAHUAMANU;IBERIA;96.7;435.0;409.0;9.9;50.4;27.4;12.2;28.7;28.5;31.2;11.6
170303;MADRE DE DIOS;TAHUAMANU;TAHUAMANU;100.0;438.0;401.0;9.5;43.8;35.2;11.4;27.6;38.1;25.7;8.6
180101;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;98.3;530.0;538.0;1.2;10.2;33.8;54.8;3.5;7.7;32.0;56.9
180104;MOQUEGUA;MARISCAL NIETO;SAMEGUA;97.6;547.0;558.0;0.6;4.3;33.8;61.3;2.5;5.0;27.8;64.8
180105;MOQUEGUA;MARISCAL NIETO;SAN CRISTOBAL;100.0;488.0;494.0;0.0;40.0;20.0;40.0;0.0;0.0;60.0;40.0
180106;MOQUEGUA;MARISCAL NIETO;TORATA;97.5;561.0;570.0;2.5;10.0;22.6;64.9;6.2;5.0;27.5;61.3
180107;MOQUEGUA;MARISCAL NIETO;SAN ANTONIO;99.0;513.0;521.0;1.5;16.3;36.8;45.4;5.8;9.9;35.8;48.5
180201;MOQUEGUA;GENERAL SÁNCHEZ CERRO;OMATE;100.0;547.0;549.0;0.0;2.8;27.8;69.4;0.0;8.3;25.0;66.7
180202;MOQUEGUA;GENERAL SÁNCHEZ CERRO;CHOJATA;100.0;499.0;485.0;0.0;0.0;80.0;20.0;0.0;40.0;20.0;40.0
180203;MOQUEGUA;GENERAL SÁNCHEZ CERRO;COALAQUE;100.0;530.0;568.0;0.0;7.1;42.9;50.0;7.1;7.1;28.6;57.1
180204;MOQUEGUA;GENERAL SÁNCHEZ CERRO;ICHUÑA;96.4;509.0;509.0;0.0;21.4;35.7;42.9;0.0;15.2;45.5;39.3
180208;MOQUEGUA;GENERAL SÁNCHEZ CERRO;PUQUINA;91.7;495.0;531.0;0.0;18.1;54.2;27.8;9.7;0.0;44.4;45.8
180301;MOQUEGUA;ILO;ILO;98.6;515.0;517.0;1.4;15.2;38.5;45.0;7.3;10.6;32.3;49.8
180302;MOQUEGUA;ILO;EL ALGARROBAL;86.7;484.0;490.0;0.0;15.4;61.5;23.1;0.0;23.1;30.8;46.2
180303;MOQUEGUA;ILO;PACOCHA;98.5;544.0;565.0;0.8;7.0;30.5;61.7;1.6;4.7;30.8;63.0
190101;PASCO;PASCO;CHAUPIMARCA;99.8;507.0;507.0;1.1;17.5;43.2;38.2;5.6;12.6;38.6;43.1
190102;PASCO;PASCO;HUACHON;96.1;493.0;509.0;1.4;27.8;36.3;34.5;11.0;12.5;32.3;44.2
190103;PASCO;PASCO;HUARIACA;97.8;500.0;501.0;1.2;25.3;36.2;37.4;5.2;17.2;41.4;36.2
190104;PASCO;PASCO;HUAYLLAY;97.9;493.0;479.0;0.0;20.6;47.9;31.4;9.1;19.9;41.1;29.9
190105;PASCO;PASCO;NINACACA;98.8;471.0;466.0;1.2;29.5;50.7;18.5;12.3;19.7;46.9;21.1
190106;PASCO;PASCO;PALLANCHACRA;95.8;472.0;459.0;4.4;22.5;55.2;17.8;8.9;9.2;63.8;18.1
190107;PASCO;PASCO;PAUCARTAMBO;99.1;482.0;476.0;2.7;27.0;44.0;26.3;13.8;15.3;40.1;30.8
190108;PASCO;PASCO;SAN FRANCISCO DE ASIS DE YARUSYACAN;100.0;460.0;460.0;4.3;43.5;34.8;17.4;20.4;29.1;23.9;26.5
190109;PASCO;PASCO;SIMON BOLIVAR;98.5;502.0;485.0;1.6;20.2;39.7;38.5;11.0;19.5;31.7;37.8
190110;PASCO;PASCO;TICLACAYAN;100.0;492.0;482.0;3.2;23.8;36.5;36.5;1.6;28.6;38.1;31.7
190111;PASCO;PASCO;TINYAHUARCO;96.4;509.0;513.0;1.9;19.1;36.7;42.4;6.5;15.2;31.3;46.9
190112;PASCO;PASCO;VICCO;91.7;497.0;505.0;0.0;21.5;45.6;32.9;6.7;12.6;48.0;32.7
190113;PASCO;PASCO;YANACANCHA;98.3;505.0;500.0;0.8;16.1;46.1;37.0;6.8;12.9;41.8;38.5
190201;PASCO;DANIEL ALCIDES CARRIÓN;YANAHUANCA;99.1;483.0;492.0;1.3;29.5;43.4;25.7;5.6;19.2;44.3;30.9
190202;PASCO;DANIEL ALCIDES CARRIÓN;CHACAYAN;100.0;496.0;496.0;0.0;25.0;50.0;25.0;6.3;0.0;56.3;37.5
190204;PASCO;DANIEL ALCIDES CARRIÓN;PAUCAR;100.0;497.0;498.0;4.2;12.5;54.2;29.2;4.2;8.3;50.0;37.5
190205;PASCO;DANIEL ALCIDES CARRIÓN;SAN PEDRO DE PILLAO;100.0;480.0;473.0;7.1;28.6;28.6;35.7;21.4;21.4;28.6;28.6
190206;PASCO;DANIEL ALCIDES CARRIÓN;SANTA ANA DE TUSI;98.0;467.0;467.0;4.3;31.0;42.5;22.3;18.3;10.5;44.8;26.5
190207;PASCO;DANIEL ALCIDES CARRIÓN;TAPUC;100.0;438.0;404.0;0.0;55.6;22.2;22.2;44.4;22.2;11.1;22.2
190208;PASCO;DANIEL ALCIDES CARRIÓN;VILCABAMBA;100.0;502.0;549.0;7.1;7.1;42.9;42.9;0.0;7.1;28.6;64.3
190301;PASCO;OXAPAMPA;OXAPAMPA;98.3;497.0;476.0;0.9;23.4;41.9;33.8;10.8;15.9;42.5;30.8
190302;PASCO;OXAPAMPA;CHONTABAMBA;91.7;506.0;485.0;2.8;24.1;27.8;45.4;11.1;13.9;45.4;29.6
190303;PASCO;OXAPAMPA;HUANCABAMBA;99.1;473.0;453.0;5.2;35.5;33.1;26.3;19.0;20.1;40.8;20.2
190304;PASCO;OXAPAMPA;PALCAZU;91.4;451.0;421.0;9.3;39.4;33.7;17.6;27.2;22.7;37.5;12.6
190305;PASCO;OXAPAMPA;POZUZO;98.3;452.0;437.0;11.4;36.9;38.2;13.6;25.7;15.3;40.2;18.9
190306;PASCO;OXAPAMPA;PUERTO BERMUDEZ;77.1;;;;;;;;;;
190307;PASCO;OXAPAMPA;VILLA RICA;96.7;490.0;476.0;1.5;26.7;38.5;33.4;11.4;16.4;43.0;29.1
190308;PASCO;OXAPAMPA;CONSTITUCIÓN;90.8;440.0;411.0;10.7;45.8;29.6;13.9;33.3;23.0;27.9;15.8
200101;PIURA;PIURA;PIURA;94.9;508.0;482.0;1.9;17.8;39.0;41.2;8.1;17.5;42.3;32.1
200104;PIURA;PIURA;CASTILLA;96.1;503.0;476.0;1.8;19.4;41.3;37.4;9.4;19.0;42.1;29.5
200105;PIURA;PIURA;CATACAOS;96.6;484.0;457.0;2.6;27.4;43.0;27.0;14.4;19.5;43.0;23.1
200107;PIURA;PIURA;CURA MORI;98.1;474.0;451.0;1.5;34.2;41.1;23.3;14.9;21.4;42.3;21.4
200108;PIURA;PIURA;EL TALLÁN;89.9;453.0;426.0;7.1;35.2;46.2;11.5;26.7;17.3;44.7;11.3
200109;PIURA;PIURA;LA ARENA;95.9;480.0;465.0;2.9;28.8;42.3;25.9;12.5;21.8;39.7;26.0
200110;PIURA;PIURA;LA UNION;96.8;490.0;479.0;2.1;24.6;41.6;31.7;10.6;15.6;43.0;30.7
200111;PIURA;PIURA;LAS LOMAS;97.7;467.0;425.0;3.6;32.9;44.7;18.9;20.3;27.3;40.7;11.7
200114;PIURA;PIURA;TAMBO GRANDE;97.0;459.0;427.0;6.2;36.6;38.3;18.9;22.5;25.8;37.4;14.2
200115;PIURA;PIURA;VEINTISEIS DE OCTUBRE;95.7;497.0;466.0;1.5;20.8;44.0;33.6;10.8;21.6;41.7;25.9
200201;PIURA;AYABACA;AYABACA;96.5;452.0;425.0;9.8;38.2;32.0;20.1;26.3;22.2;36.2;15.3
200202;PIURA;AYABACA;FRIAS;95.4;442.0;415.0;10.5;42.2;32.3;14.9;30.2;23.6;31.5;14.7
200203;PIURA;AYABACA;JILILI;100.0;473.0;461.0;3.2;25.8;45.2;25.8;6.5;25.8;48.4;19.4
200204;PIURA;AYABACA;LAGUNAS;99.0;448.0;411.0;12.4;36.7;32.9;18.1;33.7;18.4;35.4;12.5
200205;PIURA;AYABACA;MONTERO;93.4;507.0;490.0;0.0;26.6;29.7;43.6;2.6;24.7;41.5;31.2
200206;PIURA;AYABACA;PACAIPAMPA;95.6;422.0;390.0;15.5;49.5;25.8;9.3;40.9;24.2;26.5;8.3
200207;PIURA;AYABACA;PAIMAS;98.5;475.0;469.0;3.1;31.8;44.3;20.8;12.9;16.3;48.4;22.4
200208;PIURA;AYABACA;SAPILLICA;97.0;444.0;407.0;10.3;43.3;32.0;14.4;28.4;27.9;35.6;8.1
200209;PIURA;AYABACA;SICCHEZ;100.0;482.0;438.0;0.0;30.0;50.0;20.0;30.0;10.0;30.0;30.0
200210;PIURA;AYABACA;SUYO;95.8;477.0;453.0;2.1;31.3;39.8;26.8;13.4;26.2;37.7;22.7
200301;PIURA;HUANCABAMBA;HUANCABAMBA;97.8;467.0;448.0;5.0;38.2;32.8;23.9;17.7;21.1;38.8;22.4
200302;PIURA;HUANCABAMBA;CANCHAQUE;97.9;493.0;459.0;4.4;20.3;40.3;35.0;10.9;21.5;46.7;21.0
200303;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;98.9;440.0;411.0;9.0;48.7;28.1;14.2;31.8;25.2;30.1;12.9
200304;PIURA;HUANCABAMBA;HUARMACA;96.6;424.0;392.0;12.8;52.5;25.3;9.4;39.2;25.0;27.2;8.7
200305;PIURA;HUANCABAMBA;LALAQUIZ;100.0;439.0;408.0;6.5;41.9;45.2;6.5;29.0;19.4;41.9;9.7
200306;PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;92.9;443.0;405.0;9.9;44.1;29.2;16.8;32.4;22.1;34.8;10.8
200307;PIURA;HUANCABAMBA;SONDOR;98.4;431.0;394.0;13.2;49.8;24.6;12.4;35.5;30.7;24.1;9.7
200308;PIURA;HUANCABAMBA;SONDORILLO;97.3;423.0;380.0;14.9;49.7;28.8;6.6;38.7;30.1;24.9;6.2
200401;PIURA;MORROPÓN;CHULUCANAS;97.3;476.0;448.0;4.6;30.1;38.7;26.6;18.3;20.9;38.4;22.3
200402;PIURA;MORROPÓN;BUENOS AIRES;99.0;458.0;430.0;6.2;38.1;37.5;18.2;20.3;31.2;33.9;14.6
200403;PIURA;MORROPÓN;CHALACO;99.3;437.0;409.0;8.5;49.6;32.7;9.3;32.0;24.1;31.8;12.1
200404;PIURA;MORROPÓN;LA MATANZA;98.6;472.0;447.0;3.4;32.5;41.2;22.9;16.5;22.7;40.5;20.3
200405;PIURA;MORROPÓN;MORROPON;97.7;481.0;460.0;1.7;29.2;41.4;27.6;13.0;17.0;46.4;23.5
200406;PIURA;MORROPÓN;SALITRAL;99.0;445.0;399.0;7.4;45.1;35.1;12.4;32.2;30.5;26.4;10.9
200407;PIURA;MORROPÓN;SAN JUAN DE BIGOTE;94.5;448.0;438.0;4.8;44.7;38.1;12.4;18.5;22.9;46.7;11.9
200408;PIURA;MORROPÓN;SANTA CATALINA DE MOSSA;93.2;496.0;497.0;2.3;14.7;55.1;28.0;2.7;24.6;32.4;40.3
200409;PIURA;MORROPÓN;SANTO DOMINGO;98.3;486.0;467.0;3.4;31.0;34.2;31.3;20.7;17.8;33.0;28.4
200410;PIURA;MORROPÓN;YAMANGO;97.3;446.0;419.0;10.4;39.3;39.4;11.0;24.4;24.9;35.9;14.9
200501;PIURA;PAITA;PAITA;94.7;490.0;468.0;2.1;23.7;42.2;32.0;10.9;19.4;42.6;27.1
200502;PIURA;PAITA;AMOTAPE;100.0;498.0;488.0;2.4;23.8;42.9;31.0;16.7;7.1;45.2;31.0
200503;PIURA;PAITA;ARENAL;100.0;559.0;591.0;0.0;6.3;12.5;81.3;6.3;0.0;12.5;81.3
200504;PIURA;PAITA;COLAN;97.1;487.0;472.0;2.5;26.6;41.0;29.9;12.8;15.7;42.6;28.9
200505;PIURA;PAITA;LA HUACA;99.6;477.0;453.0;4.5;27.0;40.2;28.3;13.5;21.7;44.3;20.5
200506;PIURA;PAITA;TAMARINDO;96.8;460.0;425.0;3.2;40.0;39.1;17.6;22.8;26.3;34.4;16.6
200507;PIURA;PAITA;VICHAYAL;95.3;449.0;420.0;8.6;40.8;35.2;15.4;26.9;29.9;27.8;15.4
200601;PIURA;SULLANA;SULLANA;97.1;484.0;457.0;2.8;26.3;42.5;28.4;12.9;21.8;43.1;22.2
200602;PIURA;SULLANA;BELLAVISTA;92.8;482.0;452.0;1.9;29.1;40.4;28.6;15.8;22.4;40.1;21.6
200603;PIURA;SULLANA;IGNACIO ESCUDERO;97.8;476.0;469.0;1.7;29.5;46.3;22.6;10.3;17.4;48.8;23.4
200604;PIURA;SULLANA;LANCONES;95.6;467.0;438.0;3.9;40.9;30.5;24.7;22.8;18.9;41.4;16.9
200605;PIURA;SULLANA;MARCAVELICA;97.8;477.0;462.0;3.2;28.2;46.4;22.2;12.4;20.9;43.9;22.8
200606;PIURA;SULLANA;MIGUEL CHECA;98.8;477.0;468.0;1.2;26.4;53.2;19.2;9.8;19.0;47.0;24.2
200607;PIURA;SULLANA;QUERECOTILLO;97.7;469.0;444.0;3.9;33.4;40.2;22.5;18.2;21.4;43.1;17.3
200608;PIURA;SULLANA;SALITRAL;97.8;472.0;450.0;2.3;32.1;47.3;18.3;13.0;26.2;40.8;20.0
200701;PIURA;TALARA;PARIÑAS;95.4;491.0;457.0;2.4;24.4;42.2;31.0;13.4;21.3;43.3;22.1
200702;PIURA;TALARA;EL ALTO;95.9;481.0;460.0;2.7;28.3;45.8;23.2;8.8;27.3;42.4;21.6
200703;PIURA;TALARA;LA BREA;95.8;499.0;468.0;0.9;23.6;38.9;36.6;10.9;20.2;43.2;25.8
200704;PIURA;TALARA;LOBITOS;100.0;497.0;478.0;7.4;22.2;25.9;44.4;11.1;18.5;37.0;33.3
200705;PIURA;TALARA;LOS ORGANOS;96.4;475.0;432.0;6.4;29.0;38.1;26.5;22.1;17.9;46.7;13.3
200706;PIURA;TALARA;MANCORA;92.6;464.0;430.0;4.2;37.1;38.8;19.9;22.2;25.1;37.3;15.4
200801;PIURA;SECHURA;SECHURA;96.3;483.0;472.0;2.7;27.7;43.5;26.1;11.5;19.4;39.5;29.5
200802;PIURA;SECHURA;BELLAVISTA DE LA UNION;97.8;520.0;526.0;0.0;12.6;43.9;43.6;2.2;12.6;40.3;44.9
200803;PIURA;SECHURA;BERNAL;98.4;485.0;478.0;2.8;27.4;39.1;30.8;10.0;17.7;38.7;33.5
200804;PIURA;SECHURA;CRISTO NOS VALGA;98.8;452.0;442.0;3.9;48.7;36.0;11.4;19.4;24.3;39.7;16.6
200805;PIURA;SECHURA;VICE;97.6;478.0;470.0;1.4;27.2;51.0;20.5;10.4;19.7;40.3;29.6
200806;PIURA;SECHURA;RINCONADA LLICUAR;94.1;506.0;512.0;0.0;17.6;42.6;39.7;2.9;13.2;39.7;44.1
210101;PUNO;PUNO;PUNO;98.6;517.0;524.0;0.9;14.4;39.1;45.6;4.8;10.7;35.0;49.5
210102;PUNO;PUNO;ACORA;99.0;486.0;506.0;1.9;26.9;46.3;24.9;8.6;9.6;44.2;37.6
210104;PUNO;PUNO;ATUNCOLLA;100.0;444.0;442.0;5.4;41.3;40.9;12.4;14.3;28.6;43.6;13.5
210105;PUNO;PUNO;CAPACHICA;97.8;447.0;427.0;8.8;37.9;42.1;11.2;28.8;22.3;28.8;20.1
210106;PUNO;PUNO;CHUCUITO;95.2;500.0;522.0;0.0;24.8;44.8;30.5;0.0;19.4;29.8;50.8
210107;PUNO;PUNO;COATA;90.9;439.0;425.0;0.0;58.2;30.9;10.9;20.0;47.3;21.8;10.9
210108;PUNO;PUNO;HUATA;100.0;458.0;458.0;7.9;31.6;39.5;21.1;26.3;10.5;34.2;28.9
210109;PUNO;PUNO;MAÑAZO;97.5;484.0;512.0;0.0;28.2;46.2;25.6;2.6;10.3;51.3;35.9
210110;PUNO;PUNO;PAUCARCOLLA;95.8;480.0;487.0;0.0;30.7;42.8;26.5;4.5;21.2;43.2;31.1
210111;PUNO;PUNO;PICHACANI;100.0;453.0;459.0;0.0;52.8;36.1;11.1;5.6;27.8;44.4;22.2
210112;PUNO;PUNO;PLATERIA;100.0;477.0;471.0;0.0;25.0;54.2;20.8;4.2;16.7;66.7;12.5
210114;PUNO;PUNO;TIQUILLACA;100.0;494.0;522.0;0.0;20.0;60.0;20.0;0.0;20.0;20.0;60.0
210115;PUNO;PUNO;VILQUE;97.2;509.0;474.0;3.3;15.0;42.2;39.4;11.7;20.6;36.7;31.1
210201;PUNO;AZÁNGARO;AZANGARO;99.1;514.0;536.0;0.3;14.4;43.2;42.2;4.1;9.5;33.2;53.1
210203;PUNO;AZÁNGARO;ARAPA;96.1;468.0;457.0;7.2;34.0;35.3;23.5;15.7;17.0;35.9;31.4
210204;PUNO;AZÁNGARO;ASILLO;99.4;483.0;486.0;2.5;27.3;44.0;26.2;5.7;17.2;45.8;31.3
210205;PUNO;AZÁNGARO;CAMINACA;83.3;663.0;629.0;0.0;0.0;20.0;80.0;0.0;0.0;20.0;80.0
210206;PUNO;AZÁNGARO;CHUPA;100.0;492.0;545.0;0.0;15.4;61.5;23.1;7.7;7.7;38.5;46.2
210207;PUNO;AZÁNGARO;JOSE DOMINGO CHOQUEHUANCA;100.0;479.0;501.0;0.0;32.0;43.0;25.0;9.6;12.5;37.5;40.4
210208;PUNO;AZÁNGARO;MUÑANI;100.0;461.0;456.0;5.7;41.5;30.2;22.6;15.1;20.8;41.5;22.6
210209;PUNO;AZÁNGARO;POTONI;100.0;532.0;559.0;0.0;6.8;29.5;63.6;2.3;6.8;25.0;65.9
210210;PUNO;AZÁNGARO;SAMAN;96.6;462.0;443.0;3.5;39.3;41.5;15.7;20.1;20.7;42.2;17.0
210211;PUNO;AZÁNGARO;SAN ANTON;98.8;483.0;492.0;1.2;33.0;37.1;28.6;12.1;11.0;35.7;41.2
210212;PUNO;AZÁNGARO;SAN JOSE;100.0;428.0;425.0;0.0;69.2;30.8;0.0;7.7;46.2;38.5;7.7
210213;PUNO;AZÁNGARO;SAN JUAN DE SALINAS;100.0;428.0;489.0;0.0;75.0;25.0;0.0;0.0;25.0;37.5;37.5
210214;PUNO;AZÁNGARO;SANTIAGO DE PUPUJA;100.0;456.0;421.0;0.0;54.5;18.2;27.3;27.3;27.3;27.3;18.2
210215;PUNO;AZÁNGARO;TIRAPATA;100.0;532.0;546.0;0.0;19.0;19.0;61.9;0.0;4.8;42.9;52.4
210301;PUNO;CARABAYA;MACUSANI;97.6;486.0;476.0;3.2;26.3;42.2;28.4;9.8;22.4;35.4;32.4
210302;PUNO;CARABAYA;AJOYANI;100.0;493.0;480.0;0.0;13.0;69.6;17.4;8.7;13.0;56.5;21.7
210303;PUNO;CARABAYA;AYAPATA;98.8;483.0;488.0;2.4;26.1;41.7;29.8;5.9;15.7;40.7;37.8
210304;PUNO;CARABAYA;COASA;100.0;472.0;460.0;2.4;27.1;50.6;20.0;10.6;29.4;35.3;24.7
210306;PUNO;CARABAYA;CRUCERO;99.3;460.0;453.0;1.4;41.1;42.3;15.2;10.8;22.9;51.8;14.4
210307;PUNO;CARABAYA;ITUATA;97.0;475.0;465.0;3.0;31.6;40.7;24.6;9.6;31.5;25.1;33.8
210308;PUNO;CARABAYA;OLLACHEA;96.9;508.0;510.0;0.0;9.7;54.8;35.5;1.6;17.7;37.1;43.5
210309;PUNO;CARABAYA;SAN GABAN;97.7;470.0;467.0;4.8;32.2;40.6;22.4;13.7;21.5;38.3;26.5
210310;PUNO;CARABAYA;USICAYOS;91.7;465.0;479.0;0.0;40.9;37.5;21.6;0.0;28.3;40.9;30.9
210401;PUNO;CHUCUITO;JULI;99.1;512.0;526.0;0.9;16.4;39.5;43.2;5.0;13.2;31.3;50.5
210402;PUNO;CHUCUITO;DESAGUADERO;99.6;483.0;492.0;1.5;28.6;47.1;22.8;7.0;15.4;44.8;32.8
210403;PUNO;CHUCUITO;HUACULLANI;97.1;445.0;452.0;8.8;46.6;35.8;8.8;24.5;19.1;27.0;29.4
210404;PUNO;CHUCUITO;KELLUYO;100.0;470.0;452.0;3.4;44.8;34.5;17.2;6.9;27.6;41.4;24.1
210405;PUNO;CHUCUITO;PISACOMA;100.0;479.0;483.0;2.7;24.3;56.8;16.2;5.4;18.9;51.4;24.3
210406;PUNO;CHUCUITO;POMATA;96.4;463.0;465.0;5.0;39.6;35.7;19.7;16.4;12.5;46.5;24.5
210407;PUNO;CHUCUITO;ZEPITA;98.9;458.0;449.0;7.1;33.0;39.2;20.7;18.0;19.7;39.5;22.9
210501;PUNO;EL COLLAO;ILAVE;98.8;491.0;504.0;2.4;23.4;43.0;31.3;6.9;11.5;40.9;40.7
210503;PUNO;EL COLLAO;PILCUYO;100.0;473.0;512.0;0.0;37.9;37.9;24.1;3.4;17.2;41.4;37.9
210504;PUNO;EL COLLAO;SANTA ROSA;100.0;479.0;456.0;0.0;25.0;55.6;19.4;13.9;19.4;47.2;19.4
210505;PUNO;EL COLLAO;CONDURIRI;100.0;442.0;410.0;7.7;46.2;30.8;15.4;38.5;15.4;30.8;15.4
210601;PUNO;HUANCANÉ;HUANCANE;99.1;477.0;490.0;4.2;30.3;37.4;28.0;13.6;14.8;34.1;37.4
210602;PUNO;HUANCANÉ;COJATA;100.0;459.0;469.0;5.4;40.5;35.1;18.9;18.9;13.5;40.5;27.0
210603;PUNO;HUANCANÉ;HUATASANI;100.0;475.0;503.0;4.0;36.0;40.0;20.0;8.0;20.0;36.0;36.0
210604;PUNO;HUANCANÉ;INCHUPALLA;100.0;424.0;446.0;12.5;50.0;37.5;0.0;12.5;25.0;50.0;12.5
210605;PUNO;HUANCANÉ;PUSI;96.3;475.0;474.0;0.0;29.6;55.1;15.2;7.4;11.1;62.6;18.9
210606;PUNO;HUANCANÉ;ROSASPATA;100.0;455.0;422.0;0.0;50.0;40.0;10.0;30.0;20.0;40.0;10.0
210607;PUNO;HUANCANÉ;TARACO;100.0;477.0;477.0;0.0;31.4;45.7;22.9;14.3;8.6;45.7;31.4
210608;PUNO;HUANCANÉ;VILQUE CHICO;100.0;472.0;443.0;5.9;23.5;47.1;23.5;23.5;5.9;58.8;11.8
210701;PUNO;LAMPA;LAMPA;99.2;499.0;532.0;0.0;19.0;48.1;33.0;4.8;6.4;38.5;50.3
210702;PUNO;LAMPA;CABANILLA;100.0;502.0;479.0;0.0;24.3;40.5;35.1;10.8;13.5;51.4;24.3
210703;PUNO;LAMPA;CALAPUJA;100.0;485.0;434.0;0.0;40.0;20.0;40.0;20.0;40.0;0.0;40.0
210707;PUNO;LAMPA;PARATÍA;100.0;499.0;515.0;0.0;33.3;33.3;33.3;0.0;0.0;83.3;16.7
210708;PUNO;LAMPA;PUCARA;100.0;517.0;520.0;2.0;8.0;42.0;48.0;2.0;10.0;46.0;42.0
210709;PUNO;LAMPA;SANTA LUCIA;97.7;516.0;520.0;0.8;11.1;38.3;49.8;1.6;12.0;35.8;50.6
210710;PUNO;LAMPA;VILAVILA;100.0;528.0;528.0;0.0;0.0;57.1;42.9;0.0;28.6;42.9;28.6
210801;PUNO;MELGAR;AYAVIRI;98.4;512.0;514.0;1.4;17.8;37.1;43.6;8.1;10.7;33.6;47.7
210802;PUNO;MELGAR;ANTAUTA;95.8;482.0;449.0;0.0;34.5;35.1;30.5;12.0;33.1;31.8;23.1
210803;PUNO;MELGAR;CUPI;90.0;499.0;519.0;0.0;32.5;32.5;35.0;0.0;22.5;40.0;37.5
210804;PUNO;MELGAR;LLALLI;100.0;462.0;440.0;0.0;37.5;45.8;16.7;4.2;37.5;50.0;8.3
210805;PUNO;MELGAR;MACARI;98.7;483.0;478.0;2.7;28.1;44.9;24.3;7.7;15.4;47.5;29.4
210806;PUNO;MELGAR;NUÑOA;98.6;486.0;504.0;1.4;24.1;53.8;20.7;10.0;11.4;37.4;41.3
210807;PUNO;MELGAR;ORURILLO;100.0;440.0;442.0;10.7;39.3;39.3;10.7;21.4;21.4;32.1;25.0
210808;PUNO;MELGAR;SANTA ROSA;100.0;484.0;498.0;1.7;32.2;40.7;25.4;8.5;16.9;27.1;47.5
210809;PUNO;MELGAR;UMACHIRI;100.0;458.0;432.0;5.1;35.9;43.6;15.4;20.5;30.8;30.8;17.9
210901;PUNO;MOHO;MOHO;95.7;469.0;470.0;2.2;35.8;48.4;13.6;11.0;17.7;43.7;27.6
210902;PUNO;MOHO;CONIMA;100.0;436.0;438.0;21.4;21.4;50.0;7.1;28.6;14.3;28.6;28.6
210903;PUNO;MOHO;HUAYRAPATA;100.0;479.0;474.0;0.0;46.7;26.7;26.7;0.0;26.7;53.3;20.0
211001;PUNO;SAN ANTONIO DE PUTINA;PUTINA;99.2;462.0;462.0;3.6;39.6;42.3;14.5;12.8;21.6;41.8;23.8
211002;PUNO;SAN ANTONIO DE PUTINA;ANANEA;98.2;473.0;463.0;2.5;31.4;48.1;18.1;13.2;20.0;39.9;26.8
211004;PUNO;SAN ANTONIO DE PUTINA;QUILCAPUNCU;100.0;457.0;441.0;5.9;44.1;29.4;20.6;11.8;33.8;35.3;19.1
211005;PUNO;SAN ANTONIO DE PUTINA;SINA;100.0;474.0;494.0;0.0;34.4;40.6;25.0;3.1;21.9;40.6;34.4
211101;PUNO;SAN ROMÁN;JULIACA;98.5;502.0;510.0;1.2;19.4;42.5;36.8;6.8;13.0;36.5;43.8
211102;PUNO;SAN ROMÁN;CABANA;100.0;525.0;539.0;0.0;16.7;30.0;53.3;6.7;6.7;30.0;56.7
211103;PUNO;SAN ROMÁN;CABANILLAS;98.9;496.0;532.0;2.3;23.2;44.1;30.4;8.1;8.1;27.8;56.0
211104;PUNO;SAN ROMÁN;CARACOTO;96.1;508.0;539.0;0.0;18.4;42.8;38.8;4.4;12.0;26.4;57.2
